,sample,Spot_col,Spot_row,col,row,in_tissue,Tissue,Brain
69x306,P4-1,69,306,1728,1002,1,Brain,Substantia nigra
69x307,P4-1,69,307,1719,1002,1,Brain,Substantia nigra
69x308,P4-1,69,308,1710,1002,1,Brain,Substantia nigra
69x309,P4-1,69,309,1700,1002,1,Brain,Substantia nigra
69x310,P4-1,69,310,1691,1002,1,Brain,Substantia nigra
69x311,P4-1,69,311,1681,1002,1,Brain,Substantia nigra
69x312,P4-1,69,312,1672,1002,1,Brain,Substantia nigra
69x313,P4-1,69,313,1663,1002,1,Brain,Substantia nigra
69x314,P4-1,69,314,1653,1002,1,Brain,Substantia nigra
69x315,P4-1,69,315,1644,1002,1,Brain,Substantia nigra
69x316,P4-1,69,316,1635,1002,1,Brain,Substantia nigra
69x317,P4-1,69,317,1625,1003,1,Brain,Substantia nigra
69x318,P4-1,69,318,1616,1003,1,Brain,Substantia nigra
69x319,P4-1,69,319,1607,1003,1,Brain,Mb
69x320,P4-1,69,320,1597,1003,1,Brain,Mb
69x321,P4-1,69,321,1588,1003,1,Brain,Mb
69x322,P4-1,69,322,1579,1003,1,Brain,Mb
69x323,P4-1,69,323,1569,1003,1,Brain,Mb
69x324,P4-1,69,324,1560,1003,1,Brain,Mb
69x325,P4-1,69,325,1551,1003,1,Brain,Mb
69x326,P4-1,69,326,1541,1003,1,Brain,Substantia nigra
69x327,P4-1,69,327,1532,1003,1,Brain,Substantia nigra
69x328,P4-1,69,328,1522,1003,1,Brain,Substantia nigra
69x329,P4-1,69,329,1513,1003,1,Brain,Mb
69x330,P4-1,69,330,1504,1003,1,Brain,Mb
69x331,P4-1,69,331,1494,1003,1,Brain,Mb
69x332,P4-1,69,332,1485,1003,1,Brain,Mb
69x333,P4-1,69,333,1476,1003,1,Brain,Mb
69x334,P4-1,69,334,1466,1003,1,Brain,Mb
69x335,P4-1,69,335,1457,1003,1,Brain,Mb
69x336,P4-1,69,336,1448,1003,1,Brain,Mb
69x337,P4-1,69,337,1438,1003,1,Brain,Mb
69x338,P4-1,69,338,1429,1003,1,Brain,Mb
69x339,P4-1,69,339,1420,1003,1,Brain,Substantia nigra
69x340,P4-1,69,340,1410,1003,1,Brain,Substantia nigra
69x341,P4-1,69,341,1401,1004,1,Brain,Mb
69x342,P4-1,69,342,1392,1004,1,Brain,Mb
69x343,P4-1,69,343,1382,1004,1,Brain,Mb
69x344,P4-1,69,344,1373,1004,1,Brain,Mb
69x345,P4-1,69,345,1363,1004,1,Brain,Mb
69x346,P4-1,69,346,1354,1004,1,Brain,Mb
69x347,P4-1,69,347,1345,1004,1,Brain,Mb
69x348,P4-1,69,348,1335,1004,1,Brain,Mb
69x349,P4-1,69,349,1326,1004,1,Brain,Mb
69x350,P4-1,69,350,1317,1004,1,Brain,Mb
69x351,P4-1,69,351,1307,1004,1,Brain,Mb
69x352,P4-1,69,352,1298,1004,1,Brain,Mb
69x353,P4-1,69,353,1289,1004,1,Brain,Mb
69x354,P4-1,69,354,1279,1004,1,Brain,Mb
69x355,P4-1,69,355,1270,1004,1,Brain,Mb
69x356,P4-1,69,356,1261,1004,1,Brain,Mb
69x357,P4-1,69,357,1251,1004,1,Brain,Mb
69x358,P4-1,69,358,1242,1004,1,Brain,Mb
69x359,P4-1,69,359,1233,1004,1,Brain,Mb
69x360,P4-1,69,360,1223,1004,1,Brain,Mb
69x361,P4-1,69,361,1214,1004,1,Brain,Mb
69x362,P4-1,69,362,1204,1004,1,Brain,Mb
69x363,P4-1,69,363,1195,1004,1,Brain,Mb
69x364,P4-1,69,364,1186,1004,1,Brain,Mb
69x365,P4-1,69,365,1176,1005,1,Brain,Mb
69x366,P4-1,69,366,1167,1005,1,Brain,Mb
69x367,P4-1,69,367,1158,1005,1,Brain,CbXegr
69x368,P4-1,69,368,1148,1005,1,Brain,CbXegr
69x369,P4-1,69,369,1139,1005,1,Brain,CbXegr
69x370,P4-1,69,370,1130,1005,1,Brain,CbXpu
69x371,P4-1,69,371,1120,1005,1,Brain,CbXigr
69x372,P4-1,69,372,1111,1005,1,Brain,CbXigr
69x373,P4-1,69,373,1102,1005,1,Brain,CbXigr
69x374,P4-1,69,374,1092,1005,1,Brain,CbXWM
69x375,P4-1,69,375,1083,1005,1,Brain,CbXWM
69x376,P4-1,69,376,1074,1005,1,Brain,CbXWM
69x377,P4-1,69,377,1064,1005,1,Brain,CbXWM
69x378,P4-1,69,378,1055,1005,1,Brain,CbXWM
69x379,P4-1,69,379,1045,1005,1,Brain,CbXWM
69x380,P4-1,69,380,1036,1005,1,Brain,CbXpu
69x381,P4-1,69,381,1027,1005,1,Brain,CbXWM
69x382,P4-1,69,382,1017,1005,1,Brain,CbXigr
69x383,P4-1,69,383,1008,1005,1,Brain,CbXpu
69x384,P4-1,69,384,999,1005,1,Brain,CbXegr
69x385,P4-1,69,385,989,1005,1,Brain,CbXegr
69x386,P4-1,69,386,980,1005,1,Brain,CbXegr
69x387,P4-1,69,387,971,1005,1,Brain,CbXpu
69x388,P4-1,69,388,961,1005,1,Brain,CbXigr
69x389,P4-1,69,389,952,1006,1,Brain,CbXigr
69x390,P4-1,69,390,943,1006,1,Brain,CbXWM
69x391,P4-1,69,391,933,1006,1,Brain,CbXWM
69x392,P4-1,69,392,924,1006,1,Brain,CbXWM
69x393,P4-1,69,393,915,1006,1,Brain,CbXWM
69x394,P4-1,69,394,905,1006,1,Brain,CbXWM
69x395,P4-1,69,395,896,1006,1,Brain,CbXWM
69x396,P4-1,69,396,887,1006,1,Brain,CbXigr
69x397,P4-1,69,397,877,1006,1,Brain,CbXpu
69x398,P4-1,69,398,868,1006,1,Brain,CbXegr
69x399,P4-1,69,399,858,1006,1,Brain,CbXegr
69x400,P4-1,69,400,849,1006,1,Brain,CbXegr
6x247,P4-1,6,247,2346,411,1,Brain,DPall_1
6x248,P4-1,6,248,2337,411,1,Brain,DPall_1
6x249,P4-1,6,249,2327,411,1,Brain,DPall_1
6x250,P4-1,6,250,2318,411,1,Brain,DPall_1
6x251,P4-1,6,251,2309,411,1,Brain,DPall_1
6x252,P4-1,6,252,2299,411,1,Brain,DPall_1
6x253,P4-1,6,253,2290,411,1,Brain,DPall_1
6x254,P4-1,6,254,2280,411,1,Brain,DPall_1
6x255,P4-1,6,255,2271,411,1,Brain,DPall_1
6x256,P4-1,6,256,2262,411,1,Brain,DPall_1
6x257,P4-1,6,257,2252,411,1,Brain,DPall_1
6x258,P4-1,6,258,2243,411,1,Brain,DPall_1
6x259,P4-1,6,259,2234,411,1,Brain,DPall_1
6x260,P4-1,6,260,2224,411,1,Brain,DPall_1
6x261,P4-1,6,261,2215,411,1,Brain,DPall_1
6x262,P4-1,6,262,2206,411,1,Brain,DPall_1
6x263,P4-1,6,263,2196,411,1,Brain,DPall_1
6x264,P4-1,6,264,2187,411,1,Brain,DPall_1
6x265,P4-1,6,265,2178,411,1,Brain,DPall_1
6x266,P4-1,6,266,2168,411,1,Brain,DPall_1
6x267,P4-1,6,267,2159,411,1,Brain,DPall_1
6x268,P4-1,6,268,2150,411,1,Brain,DPall_1
6x269,P4-1,6,269,2140,411,1,Brain,DPall_1
6x270,P4-1,6,270,2131,412,1,Brain,DPall_1
6x271,P4-1,6,271,2121,412,1,Brain,DPall_1
6x272,P4-1,6,272,2112,412,1,Brain,DPall_1
6x273,P4-1,6,273,2103,412,1,Brain,DPall_1
6x274,P4-1,6,274,2093,412,1,Brain,DPall_1
6x275,P4-1,6,275,2084,412,1,Brain,DPall_1
6x276,P4-1,6,276,2075,412,1,Brain,DPall_1
6x277,P4-1,6,277,2065,412,1,Brain,DPall_1
6x278,P4-1,6,278,2056,412,1,Brain,DPall_1
6x279,P4-1,6,279,2047,412,1,Brain,DPall_1
6x280,P4-1,6,280,2037,412,1,Brain,DPall_1
6x281,P4-1,6,281,2028,412,1,Brain,DPall_1
6x282,P4-1,6,282,2019,412,1,Brain,DPall_1
6x283,P4-1,6,283,2009,412,1,Brain,DPall_1
6x284,P4-1,6,284,2000,412,1,Brain,DPall_1
6x285,P4-1,6,285,1991,412,1,Brain,DPall_1
6x286,P4-1,6,286,1981,412,1,Brain,DPall_1
6x287,P4-1,6,287,1972,412,1,Brain,DPall_1
6x288,P4-1,6,288,1962,412,1,Brain,DPall_1
6x289,P4-1,6,289,1953,412,1,Brain,DPall_1
6x290,P4-1,6,290,1944,412,1,Brain,DPall_1
6x291,P4-1,6,291,1934,412,1,Brain,DPall_1
6x292,P4-1,6,292,1925,412,1,Brain,DPall_1
6x293,P4-1,6,293,1916,412,1,Brain,DPall_1
6x294,P4-1,6,294,1906,413,1,Brain,DPall_1
6x295,P4-1,6,295,1897,413,1,Brain,DPall_2
6x296,P4-1,6,296,1888,413,1,Brain,DPall_2
6x297,P4-1,6,297,1878,413,1,Brain,DPall_2
6x298,P4-1,6,298,1869,413,1,Brain,DPall_2
6x299,P4-1,6,299,1860,413,1,Brain,DPall_2
6x300,P4-1,6,300,1850,413,1,Brain,DPall_2
6x301,P4-1,6,301,1780,413,1,Brain,DPall_2
6x302,P4-1,6,302,1771,413,1,Brain,DPall_2
6x303,P4-1,6,303,1761,413,1,Brain,DPall_2
6x304,P4-1,6,304,1752,413,1,Brain,DPall_2
6x305,P4-1,6,305,1743,413,1,Brain,DPall_1
6x306,P4-1,6,306,1733,413,1,Brain,DPall_1
6x307,P4-1,6,307,1724,413,1,Brain,DPall_1
6x308,P4-1,6,308,1715,413,1,Brain,DPall_1
6x309,P4-1,6,309,1705,413,1,Brain,DPall_1
6x310,P4-1,6,310,1696,413,1,Brain,DPall_1
6x311,P4-1,6,311,1687,414,1,Brain,DPall_1
6x312,P4-1,6,312,1677,414,1,Brain,DPall_1
6x313,P4-1,6,313,1668,414,1,Brain,DPall_1
6x314,P4-1,6,314,1659,414,1,Brain,DPall_1
6x315,P4-1,6,315,1649,414,1,Brain,DPall_1
6x316,P4-1,6,316,1640,414,1,Brain,DPall_1
6x317,P4-1,6,317,1630,414,1,Brain,DPall_1
6x318,P4-1,6,318,1621,414,1,Brain,DPall_1
6x319,P4-1,6,319,1612,414,1,Brain,DPall_1
6x320,P4-1,6,320,1602,414,1,Brain,DPall_1
6x321,P4-1,6,321,1593,414,1,Brain,DPall_1
6x322,P4-1,6,322,1584,414,1,Brain,DPall_1
6x323,P4-1,6,323,1574,414,1,Brain,DPall_1
6x324,P4-1,6,324,1565,414,1,Brain,DPall_1
6x325,P4-1,6,325,1556,414,1,Brain,DPall_1
6x326,P4-1,6,326,1546,414,1,Brain,DPall_1
6x327,P4-1,6,327,1537,414,1,Brain,DPall_1
6x328,P4-1,6,328,1528,414,1,Brain,DPall_1
6x329,P4-1,6,329,1518,414,1,Brain,DPall_1
6x330,P4-1,6,330,1509,414,1,Brain,DPall_1
6x331,P4-1,6,331,1500,414,1,Brain,DPall_1
6x332,P4-1,6,332,1490,414,1,Brain,DPall_1
6x333,P4-1,6,333,1481,414,1,Brain,DPall_1
6x334,P4-1,6,334,1471,414,1,Brain,DPall_1
6x335,P4-1,6,335,1462,415,1,Brain,DPall_1
70x229,P4-1,70,229,2509,1008,1,Brain,OLF
70x230,P4-1,70,230,2500,1008,1,Brain,OLF
70x231,P4-1,70,231,2490,1008,1,Brain,STRv(SPall)
70x232,P4-1,70,232,2481,1008,1,Brain,STRv(SPall)
70x233,P4-1,70,233,2472,1008,1,Brain,STRv(SPall)
70x234,P4-1,70,234,2462,1008,1,Brain,STRv(SPall)
70x235,P4-1,70,235,2453,1008,1,Brain,STRv(SPall)
70x236,P4-1,70,236,2444,1008,1,Brain,STRv(SPall)
70x237,P4-1,70,237,2434,1008,1,Brain,STRv(SPall)
70x238,P4-1,70,238,2425,1008,1,Brain,STRv(SPall)
70x239,P4-1,70,239,2416,1008,1,Brain,Hy
70x240,P4-1,70,240,2406,1008,1,Brain,Hy
70x241,P4-1,70,241,2397,1008,1,Brain,OLF
70x242,P4-1,70,242,2387,1008,1,Brain,STRv(SPall)
70x243,P4-1,70,243,2378,1009,1,Brain,STRv(SPall)
70x244,P4-1,70,244,2369,1009,1,Brain,STRv(SPall)
70x245,P4-1,70,245,2359,1009,1,Brain,STRv(SPall)
70x246,P4-1,70,246,2350,1009,1,Brain,STRv(SPall)
70x247,P4-1,70,247,2341,1009,1,Brain,STRv(SPall)
70x248,P4-1,70,248,2331,1009,1,Brain,STRv(SPall)
70x249,P4-1,70,249,2322,1009,1,Brain,STRv(SPall)
70x250,P4-1,70,250,2313,1009,1,Brain,STRv(SPall)
70x251,P4-1,70,251,2303,1009,1,Brain,STRv(SPall)
70x252,P4-1,70,252,2294,1009,1,Brain,STRv(SPall)
70x253,P4-1,70,253,2285,1009,1,Brain,STRv(SPall)
70x254,P4-1,70,254,2275,1009,1,Brain,STRv(SPall)
70x255,P4-1,70,255,2266,1009,1,Brain,STRv(SPall)
70x256,P4-1,70,256,2257,1009,1,Brain,STRv(SPall)
70x257,P4-1,70,257,2247,1009,1,Brain,STRv(SPall)
70x258,P4-1,70,258,2238,1009,1,Brain,STRv(SPall)
70x259,P4-1,70,259,2228,1009,1,Brain,STRv(SPall)
70x260,P4-1,70,260,2219,1009,1,Brain,STRv(SPall)
70x261,P4-1,70,261,2210,1009,1,Brain,STRv(SPall)
70x262,P4-1,70,262,2200,1009,1,Brain,STRv(SPall)
70x263,P4-1,70,263,2191,1009,1,Brain,STRv(SPall)
70x264,P4-1,70,264,2182,1009,1,Brain,STRv(SPall)
70x265,P4-1,70,265,2172,1009,1,Brain,STRv(SPall)
70x266,P4-1,70,266,2163,1009,1,Brain,STRv(SPall)
70x267,P4-1,70,267,2154,1010,1,Brain,STRv(SPall)
70x268,P4-1,70,268,2144,1010,1,Brain,STRv(SPall)
70x269,P4-1,70,269,2135,1010,1,Brain,STRv(SPall)
70x270,P4-1,70,270,2126,1010,1,Brain,STRv(SPall)
70x271,P4-1,70,271,2116,1010,1,Brain,STRv(SPall)
70x272,P4-1,70,272,2107,1010,1,Brain,STRv(SPall)
70x273,P4-1,70,273,2098,1010,1,Brain,Hy
70x274,P4-1,70,274,2088,1010,1,Brain,Hy
70x275,P4-1,70,275,2079,1010,1,Brain,Hy
70x276,P4-1,70,276,2070,1010,1,Brain,Hy
70x277,P4-1,70,277,2060,1010,1,Brain,Hy
70x278,P4-1,70,278,2051,1010,1,Brain,Hy
70x279,P4-1,70,279,2041,1010,1,Brain,Hy
70x280,P4-1,70,280,2032,1010,1,Brain,Hy
70x281,P4-1,70,281,2023,1010,1,Brain,Hy
70x282,P4-1,70,282,2013,1010,1,Brain,Hy
70x283,P4-1,70,283,2004,1010,1,Brain,Hy
70x284,P4-1,70,284,1995,1010,1,Brain,Hy
70x285,P4-1,70,285,1985,1010,1,Brain,PAL(SPall)
70x286,P4-1,70,286,1976,1010,1,Brain,PAL(SPall)
70x287,P4-1,70,287,1967,1010,1,Brain,PAL(SPall)
70x288,P4-1,70,288,1957,1010,1,Brain,PAL(SPall)
70x289,P4-1,70,289,1948,1010,1,Brain,PAL(SPall)
70x290,P4-1,70,290,1939,1010,1,Brain,PAL(SPall)
70x291,P4-1,70,291,1929,1011,1,Brain,PAL(SPall)
70x292,P4-1,70,292,1920,1011,1,Brain,PAL(SPall)
70x293,P4-1,70,293,1911,1011,1,Brain,PAL(SPall)
70x294,P4-1,70,294,1901,1011,1,Brain,PAL(SPall)
70x295,P4-1,70,295,1892,1011,1,Brain,PAL(SPall)
70x296,P4-1,70,296,1882,1011,1,Brain,PAL(SPall)
70x297,P4-1,70,297,1873,1011,1,Brain,PAL(SPall)
70x298,P4-1,70,298,1864,1011,1,Brain,PAL(SPall)
70x299,P4-1,70,299,1854,1011,1,Brain,Thal(Die)
70x300,P4-1,70,300,1845,1011,1,Brain,Thal(Die)
70x301,P4-1,70,301,1775,1011,1,Brain,Thal(Die)
70x302,P4-1,70,302,1766,1011,1,Brain,Thal(Die)
70x303,P4-1,70,303,1756,1011,1,Brain,Substantia nigra
70x304,P4-1,70,304,1747,1011,1,Brain,Substantia nigra
70x305,P4-1,70,305,1737,1011,1,Brain,Substantia nigra
70x306,P4-1,70,306,1728,1011,1,Brain,Substantia nigra
70x307,P4-1,70,307,1719,1011,1,Brain,Substantia nigra
70x308,P4-1,70,308,1709,1011,1,Brain,Substantia nigra
70x309,P4-1,70,309,1700,1012,1,Brain,Substantia nigra
70x310,P4-1,70,310,1691,1012,1,Brain,Substantia nigra
70x311,P4-1,70,311,1681,1012,1,Brain,Substantia nigra
70x312,P4-1,70,312,1672,1012,1,Brain,Substantia nigra
70x313,P4-1,70,313,1663,1012,1,Brain,Substantia nigra
70x314,P4-1,70,314,1653,1012,1,Brain,Substantia nigra
70x315,P4-1,70,315,1644,1012,1,Brain,Substantia nigra
70x316,P4-1,70,316,1635,1012,1,Brain,Substantia nigra
70x317,P4-1,70,317,1625,1012,1,Brain,Substantia nigra
70x318,P4-1,70,318,1616,1012,1,Brain,Substantia nigra
70x319,P4-1,70,319,1607,1012,1,Brain,Mb
70x320,P4-1,70,320,1597,1012,1,Brain,Mb
70x321,P4-1,70,321,1588,1012,1,Brain,Mb
70x322,P4-1,70,322,1579,1012,1,Brain,Mb
70x323,P4-1,70,323,1569,1012,1,Brain,Mb
70x324,P4-1,70,324,1560,1012,1,Brain,Mb
70x325,P4-1,70,325,1550,1012,1,Brain,Mb
70x326,P4-1,70,326,1541,1012,1,Brain,Mb
70x327,P4-1,70,327,1532,1012,1,Brain,Mb
70x328,P4-1,70,328,1522,1012,1,Brain,Substantia nigra
70x329,P4-1,70,329,1513,1012,1,Brain,Mb
70x330,P4-1,70,330,1504,1012,1,Brain,Mb
70x331,P4-1,70,331,1494,1012,1,Brain,Mb
70x332,P4-1,70,332,1485,1012,1,Brain,Mb
70x333,P4-1,70,333,1476,1013,1,Brain,Mb
70x334,P4-1,70,334,1466,1013,1,Brain,Mb
70x335,P4-1,70,335,1457,1013,1,Brain,Mb
70x336,P4-1,70,336,1448,1013,1,Brain,Mb
70x337,P4-1,70,337,1438,1013,1,Brain,Mb
70x338,P4-1,70,338,1429,1013,1,Brain,Mb
70x339,P4-1,70,339,1420,1013,1,Brain,Mb
70x340,P4-1,70,340,1410,1013,1,Brain,Mb
70x341,P4-1,70,341,1401,1013,1,Brain,Mb
70x342,P4-1,70,342,1391,1013,1,Brain,Mb
70x343,P4-1,70,343,1382,1013,1,Brain,Mb
70x344,P4-1,70,344,1373,1013,1,Brain,Mb
70x345,P4-1,70,345,1363,1013,1,Brain,Mb
70x346,P4-1,70,346,1354,1013,1,Brain,Mb
70x347,P4-1,70,347,1345,1013,1,Brain,Mb
70x348,P4-1,70,348,1335,1013,1,Brain,Mb
70x349,P4-1,70,349,1326,1013,1,Brain,Mb
70x350,P4-1,70,350,1317,1013,1,Brain,Medulla and Pons(Hb)
70x351,P4-1,70,351,1307,1013,1,Brain,Mb
70x352,P4-1,70,352,1298,1013,1,Brain,Mb
70x353,P4-1,70,353,1289,1013,1,Brain,Mb
70x354,P4-1,70,354,1279,1013,1,Brain,Mb
70x355,P4-1,70,355,1270,1013,1,Brain,Mb
70x356,P4-1,70,356,1261,1014,1,Brain,Mb
70x357,P4-1,70,357,1251,1014,1,Brain,Mb
70x358,P4-1,70,358,1242,1014,1,Brain,Mb
70x359,P4-1,70,359,1232,1014,1,Brain,Mb
70x360,P4-1,70,360,1223,1014,1,Brain,Mb
70x361,P4-1,70,361,1214,1014,1,Brain,Mb
70x362,P4-1,70,362,1204,1014,1,Brain,Mb
70x363,P4-1,70,363,1195,1014,1,Brain,Mb
70x364,P4-1,70,364,1186,1014,1,Brain,Mb
70x365,P4-1,70,365,1176,1014,1,Brain,Mb
70x366,P4-1,70,366,1167,1014,1,Brain,Mb
70x367,P4-1,70,367,1158,1014,1,Brain,CbXWM
70x368,P4-1,70,368,1148,1014,1,Brain,CbXegr
70x369,P4-1,70,369,1139,1014,1,Brain,CbXpu
70x370,P4-1,70,370,1130,1014,1,Brain,CbXigr
70x371,P4-1,70,371,1120,1014,1,Brain,CbXigr
70x372,P4-1,70,372,1111,1014,1,Brain,CbXWM
70x373,P4-1,70,373,1102,1014,1,Brain,CbXWM
70x374,P4-1,70,374,1092,1014,1,Brain,CbXWM
70x375,P4-1,70,375,1083,1014,1,Brain,CbXWM
70x376,P4-1,70,376,1073,1014,1,Brain,CbXWM
70x377,P4-1,70,377,1064,1014,1,Brain,CbXWM
70x378,P4-1,70,378,1055,1014,1,Brain,CbXWM
70x379,P4-1,70,379,1045,1014,1,Brain,CbXWM
70x380,P4-1,70,380,1036,1015,1,Brain,CbXWM
70x381,P4-1,70,381,1027,1015,1,Brain,CbXWM
70x382,P4-1,70,382,1017,1015,1,Brain,CbXigr
70x383,P4-1,70,383,1008,1015,1,Brain,CbXigr
70x384,P4-1,70,384,999,1015,1,Brain,CbXpu
70x385,P4-1,70,385,989,1015,1,Brain,CbXpu
70x386,P4-1,70,386,980,1015,1,Brain,CbXpu
70x387,P4-1,70,387,971,1015,1,Brain,CbXigr
70x388,P4-1,70,388,961,1015,1,Brain,CbXigr
70x389,P4-1,70,389,952,1015,1,Brain,CbXigr
70x390,P4-1,70,390,943,1015,1,Brain,CbXWM
70x391,P4-1,70,391,933,1015,1,Brain,CbXWM
70x392,P4-1,70,392,924,1015,1,Brain,CbXWM
70x393,P4-1,70,393,914,1015,1,Brain,CbXWM
70x394,P4-1,70,394,905,1015,1,Brain,CbXWM
70x395,P4-1,70,395,896,1015,1,Brain,CbXWM
70x396,P4-1,70,396,886,1015,1,Brain,CbXigr
70x397,P4-1,70,397,877,1015,1,Brain,CbXigr
70x398,P4-1,70,398,868,1015,1,Brain,CbXpu
70x399,P4-1,70,399,858,1015,1,Brain,CbXpu
70x400,P4-1,70,400,849,1015,1,Brain,CbXegr
70x401,P4-1,70,401,840,1015,1,Brain,CbXegr
71x233,P4-1,71,233,2472,1017,1,Brain,STRv(SPall)
71x234,P4-1,71,234,2462,1017,1,Brain,STRv(SPall)
71x235,P4-1,71,235,2453,1018,1,Brain,STRv(SPall)
71x236,P4-1,71,236,2444,1018,1,Brain,STRv(SPall)
71x237,P4-1,71,237,2434,1018,1,Brain,STRv(SPall)
71x238,P4-1,71,238,2425,1018,1,Brain,STRv(SPall)
71x239,P4-1,71,239,2415,1018,1,Brain,Hy
71x240,P4-1,71,240,2406,1018,1,Brain,Hy
71x241,P4-1,71,241,2397,1018,1,Brain,STRv(SPall)
71x242,P4-1,71,242,2387,1018,1,Brain,STRv(SPall)
71x243,P4-1,71,243,2378,1018,1,Brain,STRv(SPall)
71x244,P4-1,71,244,2369,1018,1,Brain,STRv(SPall)
71x245,P4-1,71,245,2359,1018,1,Brain,STRv(SPall)
71x246,P4-1,71,246,2350,1018,1,Brain,STRv(SPall)
71x247,P4-1,71,247,2341,1018,1,Brain,STRv(SPall)
71x248,P4-1,71,248,2331,1018,1,Brain,STRv(SPall)
71x249,P4-1,71,249,2322,1018,1,Brain,STRv(SPall)
71x250,P4-1,71,250,2313,1018,1,Brain,STRv(SPall)
71x251,P4-1,71,251,2303,1018,1,Brain,STRv(SPall)
71x252,P4-1,71,252,2294,1018,1,Brain,STRv(SPall)
71x253,P4-1,71,253,2285,1018,1,Brain,STRv(SPall)
71x254,P4-1,71,254,2275,1018,1,Brain,STRv(SPall)
71x255,P4-1,71,255,2266,1018,1,Brain,STRv(SPall)
71x256,P4-1,71,256,2256,1018,1,Brain,STRv(SPall)
71x257,P4-1,71,257,2247,1018,1,Brain,STRv(SPall)
71x258,P4-1,71,258,2238,1018,1,Brain,STRv(SPall)
71x259,P4-1,71,259,2228,1019,1,Brain,STRv(SPall)
71x260,P4-1,71,260,2219,1019,1,Brain,STRv(SPall)
71x261,P4-1,71,261,2210,1019,1,Brain,STRv(SPall)
71x262,P4-1,71,262,2200,1019,1,Brain,STRv(SPall)
71x263,P4-1,71,263,2191,1019,1,Brain,STRv(SPall)
71x264,P4-1,71,264,2182,1019,1,Brain,STRv(SPall)
71x265,P4-1,71,265,2172,1019,1,Brain,STRv(SPall)
71x266,P4-1,71,266,2163,1019,1,Brain,STRv(SPall)
71x267,P4-1,71,267,2154,1019,1,Brain,STRv(SPall)
71x268,P4-1,71,268,2144,1019,1,Brain,STRv(SPall)
71x269,P4-1,71,269,2135,1019,1,Brain,STRv(SPall)
71x270,P4-1,71,270,2126,1019,1,Brain,STRv(SPall)
71x271,P4-1,71,271,2116,1019,1,Brain,STRv(SPall)
71x272,P4-1,71,272,2107,1019,1,Brain,Hy
71x273,P4-1,71,273,2097,1019,1,Brain,Hy
71x274,P4-1,71,274,2088,1019,1,Brain,Hy
71x275,P4-1,71,275,2079,1019,1,Brain,Hy
71x276,P4-1,71,276,2069,1019,1,Brain,Hy
71x277,P4-1,71,277,2060,1019,1,Brain,Hy
71x278,P4-1,71,278,2051,1019,1,Brain,Hy
71x279,P4-1,71,279,2041,1019,1,Brain,Hy
71x280,P4-1,71,280,2032,1019,1,Brain,Hy
71x281,P4-1,71,281,2023,1019,1,Brain,Hy
71x282,P4-1,71,282,2013,1019,1,Brain,Hy
71x283,P4-1,71,283,2004,1020,1,Brain,Hy
71x284,P4-1,71,284,1995,1020,1,Brain,Hy
71x285,P4-1,71,285,1985,1020,1,Brain,PAL(SPall)
71x286,P4-1,71,286,1976,1020,1,Brain,PAL(SPall)
71x287,P4-1,71,287,1967,1020,1,Brain,PAL(SPall)
71x288,P4-1,71,288,1957,1020,1,Brain,PAL(SPall)
71x289,P4-1,71,289,1948,1020,1,Brain,PAL(SPall)
71x290,P4-1,71,290,1938,1020,1,Brain,PAL(SPall)
71x291,P4-1,71,291,1929,1020,1,Brain,PAL(SPall)
71x292,P4-1,71,292,1920,1020,1,Brain,PAL(SPall)
71x293,P4-1,71,293,1910,1020,1,Brain,PAL(SPall)
71x294,P4-1,71,294,1901,1020,1,Brain,PAL(SPall)
71x295,P4-1,71,295,1892,1020,1,Brain,PAL(SPall)
71x296,P4-1,71,296,1882,1020,1,Brain,PAL(SPall)
71x297,P4-1,71,297,1873,1020,1,Brain,PAL(SPall)
71x298,P4-1,71,298,1864,1020,1,Brain,PAL(SPall)
71x299,P4-1,71,299,1854,1020,1,Brain,Hy
71x300,P4-1,71,300,1845,1020,1,Brain,Thal(Die)
71x301,P4-1,71,301,1775,1021,1,Brain,Thal(Die)
71x302,P4-1,71,302,1765,1021,1,Brain,Thal(Die)
71x303,P4-1,71,303,1756,1021,1,Brain,Substantia nigra
71x304,P4-1,71,304,1747,1021,1,Brain,Substantia nigra
71x305,P4-1,71,305,1737,1021,1,Brain,Substantia nigra
71x306,P4-1,71,306,1728,1021,1,Brain,Substantia nigra
71x307,P4-1,71,307,1719,1021,1,Brain,Substantia nigra
71x308,P4-1,71,308,1709,1021,1,Brain,Substantia nigra
71x309,P4-1,71,309,1700,1021,1,Brain,Substantia nigra
71x310,P4-1,71,310,1691,1021,1,Brain,Substantia nigra
71x311,P4-1,71,311,1681,1021,1,Brain,Medulla and Pons(Hb)
71x312,P4-1,71,312,1672,1021,1,Brain,Substantia nigra
71x313,P4-1,71,313,1663,1021,1,Brain,Substantia nigra
71x314,P4-1,71,314,1653,1021,1,Brain,Substantia nigra
71x315,P4-1,71,315,1644,1021,1,Brain,Substantia nigra
71x316,P4-1,71,316,1635,1021,1,Brain,Mb
71x317,P4-1,71,317,1625,1021,1,Brain,Substantia nigra
71x318,P4-1,71,318,1616,1021,1,Brain,Substantia nigra
71x319,P4-1,71,319,1606,1021,1,Brain,Mb
71x320,P4-1,71,320,1597,1021,1,Brain,Mb
71x321,P4-1,71,321,1588,1021,1,Brain,Mb
71x322,P4-1,71,322,1578,1021,1,Brain,Mb
71x323,P4-1,71,323,1569,1021,1,Brain,Mb
